date,closing_price,starting_price,high_price,low_price,trans_thd,trans_vol_mil,mkt_cap_mil
2014/07/23,2028.32,2032.73,2035.24,2025.00,353511,4257989,1213088910
2014/07/24,2026.62,2032.94,2034.72,2021.22,323591,4637131,1212260708
2014/07/25,2033.85,2030.04,2036.20,2027.33,282770,4013166,1216907377
2014/07/28,2048.81,2035.96,2053.84,2035.96,349019,4671198,1225549866
2014/07/29,2061.97,2054.03,2065.96,2053.41,408767,6010165,1234218218
2014/07/30,2082.61,2064.47,2093.08,2062.88,343286,6554445,1247342842
2014/07/31,2076.12,2081.75,2090.57,2070.78,383727,6152484,1242416181
2014/08/01,2073.10,2063.71,2079.81,2062.54,271966,5045081,1239637683
2014/08/04,2080.42,2080.77,2083.05,2067.17,253202,3928490,1244311925
2014/08/05,2066.26,2076.17,2077.73,2058.92,346821,4091101,1235463036
2014/08/06,2060.73,2062.93,2068.08,2055.68,377267,5166631,1234435500
2014/08/07,2054.51,2062.24,2063.53,2047.75,292936,3839026,1230673159
2014/08/08,2031.10,2049.51,2051.06,2026.56,354821,4575174,1216269889
2014/08/11,2039.37,2048.18,2048.18,2037.80,285843,3639332,1221590076
2014/08/12,2041.47,2048.39,2055.85,2038.14,312800,3787468,1222390791
2014/08/13,2062.36,2046.68,2062.36,2043.11,280664,4259535,1235137815
2014/08/14,2063.22,2065.69,2073.42,2056.06,270849,3896829,1235480942
2014/08/18,2053.13,2070.95,2073.05,2053.13,300419,3681608,1229293819
2014/08/19,2071.14,2065.19,2074.43,2064.34,327123,4354976,1239831248
2014/08/20,2072.78,2080.77,2082.21,2063.61,315355,4570238,1240739513
2014/08/21,2044.21,2067.63,2068.22,2041.91,307795,4543755,1223731385
2014/08/22,2056.70,2048.24,2058.46,2046.54,277858,3518019,1231530548
2014/08/25,2060.89,2049.16,2062.23,2044.20,272045,3509580,1232838851
2014/08/26,2068.05,2069.07,2072.42,2065.15,288908,3681605,1237096620
2014/08/27,2074.93,2075.45,2081.83,2070.77,337612,4377076,1241311661
2014/08/28,2075.76,2083.03,2088.86,2072.14,305877,3856656,1242448675
2014/08/29,2068.54,2070.73,2073.03,2060.14,301374,4170410,1238885906
2014/09/01,2067.86,2067.80,2072.59,2062.30,272469,3227361,1238177303
2014/09/02,2051.58,2065.97,2066.00,2049.15,323115,4036802,1228125552
2014/09/03,2051.20,2050.09,2054.08,2040.44,337971,4788980,1227489872
2014/09/04,2056.26,2059.05,2065.27,2050.79,376388,4565258,1230671342
2014/09/05,2049.41,2053.18,2059.04,2044.68,343350,4008853,1226434933
2014/09/11,2034.16,2046.97,2052.16,2034.13,333410,5085207,1218106324
2014/09/12,2041.86,2042.51,2048.21,2037.37,362672,3902826,1222399166
2014/09/15,2035.82,2039.03,2040.08,2028.80,297606,3193377,1218520932
2014/09/16,2042.92,2039.92,2045.65,2036.23,365691,3124074,1222848573
2014/09/17,2062.61,2052.06,2062.62,2051.11,351669,3547677,1234808846
2014/09/18,2047.74,2058.21,2063.26,2044.17,394273,5301546,1224740978
2014/09/19,2053.82,2057.56,2062.37,2053.66,397737,5082729,1226930256
2014/09/22,2039.27,2053.30,2053.30,2032.36,323891,3546258,1217580202
2014/09/23,2028.91,2028.90,2036.25,2025.16,427814,4684342,1211414916
2014/09/24,2035.64,2024.75,2036.26,2019.91,332586,4454289,1214686508
2014/09/25,2034.11,2045.66,2046.26,2030.09,325375,4767145,1213621148
2014/09/26,2031.64,2019.17,2031.65,2018.70,313524,3923739,1212299060
2014/09/29,2026.60,2035.93,2036.44,2021.37,339588,4482154,1210002566
2014/09/30,2020.09,2023.18,2029.17,2007.30,322812,4735620,1205667458
2014/10/01,1991.54,2013.47,2013.47,1989.84,351581,4441210,1188892215
2014/10/02,1976.16,1984.43,1985.06,1966.17,322656,4729990,1179088115
2014/10/06,1968.39,1987.89,1988.39,1968.30,325078,4815761,1174935314
2014/10/07,1972.91,1979.83,1982.96,1966.22,328234,3867833,1177791138
2014/10/08,1965.25,1957.90,1974.27,1957.90,266180,3830164,1172092213
2014/10/10,1940.92,1953.98,1953.98,1931.88,342823,4426278,1157291259
2014/10/13,1927.21,1919.48,1932.37,1918.48,308918,4026421,1149472751
2014/10/14,1929.25,1933.45,1940.21,1926.87,335506,4173407,1151248477
2014/10/15,1925.91,1932.11,1938.85,1918.77,310342,4086447,1149637323
2014/10/16,1918.83,1911.45,1922.94,1904.77,313611,4714662,1144980112
2014/10/17,1900.66,1923.51,1923.51,1896.54,362078,4649540,1134184890
2014/10/20,1930.06,1918.84,1933.12,1917.54,344669,3613517,1152487600
2014/10/21,1915.28,1923.62,1923.62,1911.03,405921,4370561,1143668374
2014/10/22,1936.97,1936.91,1936.99,1924.21,399095,4413393,1156193304
2014/10/23,1931.65,1932.43,1944.45,1924.14,372833,4410224,1153611569
2014/10/24,1925.69,1942.46,1942.72,1916.84,419428,5303285,1150626216
2014/10/27,1931.97,1933.91,1939.25,1929.26,408840,4067186,1154738007
2014/10/28,1925.68,1935.46,1936.28,1924.37,414616,3836238,1150732700
2014/10/29,1961.17,1938.80,1961.49,1931.59,396615,5453658,1172687222
2014/10/30,1958.93,1956.92,1959.49,1944.24,311049,5001949,1171918049
2014/10/31,1964.43,1963.26,1967.08,1951.07,349405,5484310,1176141815
2014/11/03,1952.97,1959.66,1961.04,1947.83,344497,4531278,1169555834
2014/11/04,1935.19,1950.15,1956.73,1928.52,391713,4971537,1158786117
2014/11/05,1931.43,1938.61,1944.50,1928.99,332277,4070610,1155979437
2014/11/06,1936.48,1933.45,1939.32,1923.05,360571,4810115,1159251242
2014/11/07,1939.87,1935.75,1943.26,1932.17,255424,3698464,1160795853
2014/11/10,1958.23,1952.79,1965.35,1952.79,313262,4569692,1172205579
2014/11/11,1963.00,1957.87,1965.41,1956.23,311396,4487342,1175336193
2014/11/12,1967.27,1965.21,1974.69,1961.66,348499,4453554,1177450841
2014/11/13,1960.51,1970.64,1973.33,1954.88,332595,3955188,1173224354
2014/11/14,1945.14,1959.64,1959.64,1940.49,314797,5229761,1189568574
2014/11/17,1943.63,1941.83,1948.33,1935.95,277521,4295322,1188565644
2014/11/18,1967.01,1951.93,1967.01,1951.93,251273,4162331,1203501311
2014/11/19,1966.87,1974.41,1974.41,1959.21,279559,4862234,1204123337
2014/11/20,1958.04,1960.72,1962.69,1952.44,339217,4897218,1199473654
2014/11/21,1964.84,1966.89,1969.43,1959.81,345924,4312378,1203532466
2014/11/24,1978.54,1982.48,1985.18,1974.37,325448,5522180,1212361924
2014/11/25,1980.21,1981.52,1981.85,1973.80,283188,6179891,1212030108
2014/11/26,1980.84,1984.83,1985.43,1972.95,253288,4149141,1213171829
2014/11/27,1982.09,1993.65,1994.82,1982.08,295509,5571155,1216647112
2014/11/28,1980.78,1983.22,1984.73,1975.66,340696,4301527,1216291668
2014/12/01,1965.22,1971.95,1971.97,1962.15,333977,4702648,1206702110
2014/12/02,1965.83,1959.40,1965.83,1954.40,317912,3878547,1206539932
2014/12/03,1969.91,1969.57,1973.96,1964.77,271112,3300716,1209520923
2014/12/04,1986.61,1976.30,1988.56,1976.10,244390,3548271,1219207715
2014/12/05,1986.62,1986.60,1989.17,1983.36,305548,3434291,1219300665
2014/12/08,1978.95,1988.80,1990.04,1976.89,295139,3174102,1214710820
2014/12/09,1970.95,1977.05,1977.15,1968.85,541162,3920050,1210256689
2014/12/10,1945.56,1964.04,1966.11,1943.27,367890,3921969,1194648226
2014/12/11,1916.59,1930.46,1937.23,1916.49,343635,4483230,1176794065
2014/12/12,1921.71,1921.61,1926.67,1915.00,363470,3800864,1179768455
2014/12/15,1920.36,1903.12,1920.43,1899.61,294421,3750325,1179328568
2014/12/16,1904.13,1909.01,1919.60,1901.13,369417,4372158,1169418313
2014/12/17,1900.16,1913.28,1913.28,1900.16,307269,4126755,1166393654
2014/12/18,1897.50,1917.67,1919.24,1881.73,337298,5321982,1180060070
2014/12/19,1929.98,1920.75,1930.08,1914.27,291792,4492734,1200654704
2014/12/22,1943.12,1938.16,1944.20,1928.89,324535,4210383,1209233265
2014/12/23,1939.02,1942.12,1944.75,1936.75,300797,3699646,1206722355
2014/12/24,1946.61,1940.76,1947.35,1936.74,283866,3040952,1211672361
2014/12/26,1948.16,1947.60,1954.77,1944.22,297006,3406230,1212496532
2014/12/29,1927.86,1937.27,1941.33,1927.83,265809,3436899,1199530880
2014/12/30,1915.59,1934.51,1937.55,1910.78,256437,3695016,1192252867
2015/01/02,1926.44,1914.24,1929.15,1909.67,258776,3696029,1198010248
2015/01/05,1915.75,1921.96,1921.96,1903.37,313443,4700136,1191526455
2015/01/06,1882.45,1895.48,1900.02,1877.38,303688,4755440,1171167157
2015/01/07,1883.83,1878.90,1887.60,1876.27,280510,3762677,1171990821
2015/01/08,1904.65,1895.85,1907.23,1891.77,262207,4395567,1185170312
2015/01/09,1924.70,1919.80,1929.10,1915.85,308781,4406669,1197321954
2015/01/12,1920.95,1918.18,1924.66,1917.88,311915,3581796,1195196342
2015/01/13,1917.14,1915.03,1920.77,1910.27,338989,4873084,1193106587
2015/01/14,1913.66,1919.31,1925.68,1913.51,297517,4526793,1190978917
2015/01/15,1914.14,1914.06,1919.69,1908.60,266544,3892782,1191087315
2015/01/16,1888.13,1907.07,1907.07,1885.62,298733,4008277,1174782572
2015/01/19,1902.62,1902.81,1912.42,1900.26,281120,3583091,1183896613
2015/01/20,1918.31,1908.62,1918.85,1907.97,280895,3636919,1193690149
2015/01/21,1921.23,1917.33,1921.88,1909.86,300843,4401216,1196688635
2015/01/22,1920.82,1926.01,1932.50,1916.56,343132,4597898,1196156121
2015/01/23,1936.09,1945.36,1945.36,1930.65,367702,4644549,1205486406
2015/01/26,1935.68,1928.26,1936.40,1924.14,330607,3969674,1204518131
2015/01/27,1952.40,1941.90,1952.41,1940.72,466962,4619118,1214526540
2015/01/28,1961.58,1946.71,1963.53,1943.59,400930,5333257,1220210452
2015/01/29,1951.02,1950.83,1960.12,1946.20,391034,5334660,1214462590
2015/01/30,1949.26,1964.13,1964.13,1948.60,441477,5889623,1213492316
2015/02/02,1952.68,1947.91,1956.10,1944.58,364831,4375860,1215563731
2015/02/03,1951.96,1960.11,1960.35,1940.74,369978,4659076,1214680337
2015/02/04,1962.79,1963.37,1970.27,1961.57,348032,5028816,1221801023
2015/02/05,1952.84,1961.15,1962.15,1945.42,395653,4334613,1215349284
2015/02/06,1955.52,1955.13,1955.52,1945.82,309818,5949733,1217108796
2015/02/09,1947.00,1949.50,1952.86,1944.79,310182,4326855,1212134056
2015/02/10,1935.86,1949.30,1954.20,1935.86,329203,4136832,1205357397
2015/02/11,1945.70,1942.34,1948.89,1937.95,307454,4227731,1210590445
2015/02/12,1941.63,1947.21,1947.47,1932.75,334825,4319340,1208275844
2015/02/13,1957.50,1949.32,1957.50,1946.94,351080,4073754,1218291649
2015/02/16,1958.23,1960.03,1963.44,1955.39,350944,3690780,1218670142
2015/02/17,1961.45,1955.77,1962.97,1952.33,304531,3510747,1220463775
2015/02/23,1968.39,1974.44,1976.96,1966.77,347581,4142518,1224574990
2015/02/24,1976.12,1975.65,1980.38,1972.61,309544,4262649,1229471283
2015/02/25,1990.47,1988.47,1992.03,1984.53,369498,5017453,1238838904
2015/02/26,1993.08,1993.27,1993.43,1983.94,385656,5153504,1240227987
2015/02/27,1985.80,1992.76,1993.34,1982.50,424548,5675034,1235242829
2015/03/02,1996.81,1996.72,1999.13,1988.33,373366,5785660,1242157728
2015/03/03,2001.38,2002.50,2003.05,1995.93,444865,5438365,1245663369
2015/03/04,1998.29,2001.76,2003.85,1996.50,374540,4724947,1244053793
2015/03/05,1998.38,1996.81,2002.48,1993.92,373683,4055523,1243683404
2015/03/06,2012.94,2003.97,2013.73,2003.18,393347,4809475,1253062506
2015/03/09,1992.82,2004.94,2005.81,1990.87,296747,4048388,1240328478
2015/03/10,1984.77,2000.66,2003.19,1982.22,433405,4786369,1235314121
2015/03/11,1980.83,1971.04,1984.60,1969.13,399532,5887014,1233596861
2015/03/12,1970.59,1979.22,1988.77,1970.59,384041,6400260,1227699040
2015/03/13,1985.79,1987.17,1991.87,1982.96,326707,4350273,1237140385
2015/03/16,1987.33,1985.59,1991.79,1982.26,319163,4646946,1237802459
2015/03/17,2029.91,1998.26,2029.91,1997.27,356554,5386343,1263927338
2015/03/18,2028.45,2032.19,2036.13,2026.72,362009,5388526,1263191048
2015/03/19,2037.89,2047.13,2047.13,2031.07,468284,5799017,1269130014
2015/03/20,2037.24,2037.13,2040.00,2027.81,351732,5195223,1268219950
2015/03/23,2036.59,2043.22,2043.92,2032.35,314897,4686340,1267982784
2015/03/24,2041.37,2035.08,2041.77,2028.54,328834,4664616,1270912537
2015/03/25,2042.81,2043.16,2046.97,2038.14,423409,5109071,1272663590
2015/03/26,2022.56,2027.20,2036.70,2019.51,342261,5154957,1260042046
2015/03/27,2019.80,2026.75,2027.25,2016.88,448964,5110739,1258779522
2015/03/30,2030.04,2026.60,2033.27,2018.12,439556,4465390,1264850793
2015/03/31,2041.03,2042.31,2046.90,2032.24,555933,5367292,1272317323
2015/04/01,2028.45,2035.40,2039.04,2024.64,542801,5386245,1265134363
2015/04/02,2029.07,2036.90,2040.45,2028.22,655864,6006832,1265451082
2015/04/03,2045.42,2035.83,2045.94,2031.27,498636,4527546,1275569668
2015/04/06,2046.43,2049.87,2055.45,2043.26,460493,4769018,1276962029
2015/04/07,2047.03,2059.05,2059.09,2043.79,436233,4861154,1278076420
2015/04/08,2059.26,2048.75,2060.19,2046.09,552684,6518068,1286164640
2015/04/09,2058.87,2060.30,2064.46,2054.17,529862,6045591,1285499571
2015/04/10,2087.76,2066.32,2089.09,2065.39,658383,6414643,1303644135
2015/04/13,2098.92,2094.10,2099.97,2088.82,561806,7020313,1310679792
2015/04/14,2111.72,2101.76,2111.73,2095.97,648846,8051715,1318448528
2015/04/15,2119.96,2114.56,2122.72,2110.25,451397,7378687,1322955333
2015/04/16,2139.90,2134.14,2139.90,2125.54,476420,7320104,1335363966
2015/04/17,2143.50,2142.72,2144.76,2134.10,464627,6344547,1338322786
2015/04/20,2146.71,2126.55,2146.73,2126.55,509037,7095217,1340100490
2015/04/21,2144.79,2153.42,2153.84,2140.12,561781,6925599,1338614031
2015/04/22,2143.89,2146.59,2161.23,2125.88,769387,8537488,1338086372
2015/04/23,2173.41,2156.94,2174.72,2139.33,521587,8225131,1356487315
2015/04/24,2159.80,2181.24,2189.54,2154.27,508420,8265327,1346807973
2015/04/27,2157.54,2169.14,2169.14,2152.09,392339,6196420,1345398327
2015/04/28,2147.67,2162.50,2164.52,2144.85,415055,6144217,1339024328
2015/04/29,2142.63,2155.01,2156.24,2126.36,458065,6700508,1336120381
2015/04/30,2127.17,2134.94,2136.90,2121.29,509130,6171207,1327284545
2015/05/04,2132.23,2134.51,2139.30,2128.72,355620,4729117,1330971660
2015/05/06,2104.58,2122.03,2123.22,2095.60,428092,5673933,1313221989
2015/05/07,2091.00,2098.48,2099.44,2067.99,423246,5464314,1304188947
2015/05/08,2085.52,2090.19,2094.06,2082.72,309505,4760652,1300179698
2015/05/11,2097.38,2106.12,2110.79,2097.38,329704,5040356,1307246124
2015/05/12,2096.77,2100.63,2101.72,2088.64,391924,5016009,1305255568
2015/05/13,2114.16,2100.10,2115.36,2100.08,377032,5001954,1315899887
2015/05/14,2120.33,2115.59,2121.68,2111.72,430833,5117208,1320368108
2015/05/15,2106.50,2132.53,2134.36,2104.77,491706,6152414,1311860888
2015/05/18,2113.72,2108.15,2113.72,2099.48,445155,5853343,1316383346
2015/05/19,2120.85,2114.29,2126.89,2107.62,418480,5758117,1320658615
2015/05/20,2139.54,2128.01,2140.24,2125.49,452114,6080979,1332753718
2015/05/21,2122.81,2139.68,2140.60,2121.49,398146,5683597,1322590771
2015/05/22,2146.10,2131.11,2146.10,2126.88,444585,6084899,1336758600
2015/05/26,2143.50,2146.47,2148.70,2130.30,381383,6664711,1335922314
2015/05/27,2107.50,2133.49,2134.95,2103.64,439029,8038776,1313307991
2015/05/28,2110.89,2117.77,2123.52,2110.89,416116,6847486,1315524158
2015/05/29,2114.80,2109.38,2123.39,2106.70,456143,7898248,1318606947
2015/06/01,2102.37,2110.12,2110.88,2086.00,426928,5897428,1310109641
2015/06/02,2078.64,2102.62,2107.17,2076.16,520056,7029220,1294288904
2015/06/03,2063.16,2078.51,2087.95,2059.34,541167,6612354,1285026881
2015/06/04,2072.86,2070.49,2082.60,2062.75,400364,7425342,1291801430
2015/06/05,2068.10,2062.22,2075.02,2060.91,394291,6196819,1288676222
2015/06/08,2065.19,2068.51,2068.51,2056.50,393564,5600602,1285935551
2015/06/09,2064.03,2063.40,2073.75,2057.21,421881,5606086,1284380957
2015/06/10,2051.32,2079.13,2080.03,2049.13,427361,6260203,1276549989
2015/06/11,2056.61,2065.07,2065.07,2051.10,457020,7628903,1279618526
2015/06/12,2052.17,2068.45,2074.78,2044.87,388258,6152211,1277287528
2015/06/15,2042.32,2041.07,2049.68,2033.72,313946,4968902,1271122016
2015/06/16,2028.72,2045.01,2045.77,2008.46,381408,6360420,1262980145
2015/06/17,2034.86,2035.48,2037.12,2021.50,354723,5112642,1267459896
2015/06/18,2041.88,2046.19,2052.00,2036.78,390973,5324239,1271691513
2015/06/19,2046.96,2056.54,2057.71,2044.71,400329,5649939,1274578489
2015/06/22,2055.16,2059.60,2068.07,2050.30,266962,4320381,1279769868
2015/06/23,2081.20,2071.30,2086.09,2066.21,329799,5293354,1296185989
2015/06/24,2085.53,2086.69,2087.68,2076.78,400754,5340099,1299458967
2015/06/25,2085.06,2077.84,2088.16,2073.95,575912,5935775,1298501594
2015/06/26,2090.26,2083.40,2097.01,2080.79,492774,6345469,1301822077
2015/06/29,2060.49,2056.44,2068.85,2054.33,503807,6207218,1284489136
2015/06/30,2074.20,2054.83,2075.02,2049.44,392413,5653578,1293129967
2015/07/01,2097.89,2077.27,2100.34,2072.54,471566,5887524,1307385643
2015/07/02,2107.33,2107.11,2110.81,2098.76,565339,7123090,1313180646
2015/07/03,2104.41,2107.51,2109.68,2094.02,419549,5993989,1310771039
2015/07/06,2053.93,2076.06,2089.86,2052.23,474043,6359280,1279274183
2015/07/07,2040.29,2067.04,2067.93,2028.98,502809,8282446,1270619129
2015/07/08,2016.21,2045.88,2046.33,2010.83,453118,7561890,1256567111
2015/07/09,2027.81,2000.19,2027.81,1983.78,408458,7076332,1263596381
2015/07/10,2031.17,2036.89,2037.84,2024.76,381307,6694045,1266003543
2015/07/13,2061.52,2033.25,2063.28,2030.21,426287,6234782,1284730942
2015/07/14,2059.23,2070.44,2070.44,2052.21,503078,6807343,1282991294
2015/07/15,2072.91,2068.38,2079.90,2060.66,619129,7571106,1291539233
2015/07/16,2087.89,2073.29,2088.33,2071.02,697930,7511197,1300883330
2015/07/17,2076.79,2101.22,2101.22,2068.36,819227,8471374,1295334485
2015/07/20,2073.31,2077.09,2081.43,2068.19,870680,6032627,1293193523
2015/07/21,2083.62,2082.18,2088.24,2069.21,727407,6566887,1299896412
2015/07/22,2064.73,2071.06,2075.94,2059.45,1160824,6842552,1288606919
2015/07/23,2065.07,2068.93,2069.20,2053.52,739793,6236606,1289026392
2015/07/24,2045.96,2060.66,2060.66,2040.30,611869,6152505,1277379658
2015/07/27,2038.81,2034.82,2048.15,2032.44,543243,6377311,1273665527
2015/07/28,2039.10,2026.33,2045.55,2015.91,498527,6616942,1273289346
2015/07/29,2037.62,2053.62,2055.95,2037.62,520573,6702194,1272961246
2015/07/30,2019.03,2040.24,2044.93,2019.03,509318,6809942,1262118199
2015/07/31,2030.16,2026.98,2030.16,2004.70,448192,6285953,1268862612
2015/08/03,2008.49,2026.25,2026.25,2005.21,358746,5118528,1255710752
2015/08/04,2027.99,2007.75,2027.99,2007.66,388790,5020051,1267664208
2015/08/05,2029.76,2027.22,2035.25,2022.98,319212,5064871,1268581539
2015/08/06,2013.29,2037.26,2038.41,2011.60,340507,5884337,1257563011
2015/08/07,2010.23,2009.39,2012.90,2001.13,334578,4744990,1256006486
2015/08/10,2003.17,2008.44,2008.55,1993.96,308327,4491921,1252313277
2015/08/11,1986.65,2020.15,2021.81,1986.46,366408,5080635,1242034736
2015/08/12,1975.47,1980.04,1989.10,1948.91,524252,6860222,1235286893
2015/08/13,1983.46,1975.47,1990.70,1966.02,376591,5178551,1239674654
2015/08/17,1968.52,1991.05,1991.05,1968.44,561574,4622504,1228555722
2015/08/18,1956.26,1977.61,1979.33,1954.35,472766,5607258,1221559996
2015/08/19,1939.38,1954.56,1959.51,1915.91,506786,7253388,1211657714
2015/08/20,1914.55,1929.43,1933.79,1912.55,397527,5157649,1196321599
2015/08/21,1876.07,1862.79,1886.49,1856.91,512314,6834430,1172659638
2015/08/24,1829.81,1860.03,1872.86,1800.75,415178,6235256,1143177407
2015/08/25,1846.63,1840.94,1864.30,1806.79,451587,6679761,1153956825
2015/08/26,1894.09,1843.70,1895.45,1835.58,453387,6849271,1182380356
2015/08/27,1908.00,1912.42,1920.39,1898.98,482661,6719363,1191319289
2015/08/28,1937.67,1932.39,1938.61,1927.39,446751,6519469,1209654494
2015/08/31,1941.49,1934.12,1941.49,1925.52,350943,6024472,1212680898
2015/09/01,1914.23,1934.44,1939.67,1914.22,324479,4831116,1196137315
2015/09/02,1915.22,1886.14,1920.62,1883.50,342022,5014264,1196968638
2015/09/03,1915.53,1929.78,1931.19,1911.17,297283,4624097,1198605654
2015/09/04,1886.04,1921.81,1923.06,1879.94,361090,4688499,1180704916
2015/09/07,1883.22,1883.36,1895.99,1870.59,288157,3785322,1179516488
2015/09/08,1878.68,1889.14,1894.56,1868.48,391891,4759166,1176912600
2015/09/09,1934.20,1903.28,1934.20,1902.93,516171,5303536,1210916528
2015/09/10,1962.11,1918.42,1962.11,1915.44,460345,5498232,1227341573
2015/09/11,1941.37,1942.88,1951.26,1939.73,503010,4679790,1215172342
2015/09/14,1931.46,1947.65,1948.02,1921.45,362915,4136992,1209580982
2015/09/15,1937.56,1930.44,1938.90,1927.62,390824,4067673,1214290196
2015/09/16,1975.45,1949.49,1978.68,1949.15,584758,5959319,1238163363
2015/09/17,1976.49,1989.07,1989.07,1972.93,510173,5676960,1238718462
2015/09/18,1995.95,1978.39,1996.47,1964.12,523798,6807801,1250560937
2015/09/21,1964.68,1973.24,1980.80,1960.11,376423,3858232,1230985524
2015/09/22,1982.06,1973.54,1983.99,1966.05,696372,4534815,1242197297
2015/09/23,1944.64,1960.33,1968.16,1944.51,856989,5433916,1218891581
2015/09/24,1947.10,1956.94,1958.73,1944.31,921265,5080728,1220294717
2015/09/25,1942.85,1948.30,1951.94,1932.49,796574,4311737,1217368815
2015/09/30,1962.81,1915.46,1962.84,1915.04,546992,5655560,1230579424
2015/10/01,1979.32,1963.55,1986.01,1958.63,678978,5229856,1240669928
2015/10/02,1969.68,1979.41,1985.57,1969.68,1030977,5277113,1236240729
2015/10/05,1978.25,1981.60,1994.65,1975.55,545634,4651118,1241237367
2015/10/06,1990.65,1996.29,1998.02,1985.17,661636,5633450,1249178502
2015/10/07,2005.84,1995.87,2006.24,1994.55,761720,6195453,1259986163
2015/10/08,2019.53,2016.36,2020.19,1998.66,700993,6259808,1268109506
2015/10/12,2021.63,2022.33,2030.92,2015.43,635085,6219312,1269227363
2015/10/13,2019.05,2021.20,2024.50,2010.16,604996,5193985,1267759092
2015/10/14,2009.55,2014.47,2016.14,2002.63,644803,5031597,1262498317
2015/10/15,2033.27,2008.29,2035.80,2007.46,498901,4655278,1277356778
2015/10/16,2030.26,2037.98,2038.06,2025.19,550798,5350548,1275140481
2015/10/19,2030.27,2032.36,2036.30,2022.25,726843,4283441,1275173624
2015/10/20,2039.36,2031.50,2040.24,2026.67,958060,4787760,1280746439
2015/10/21,2042.98,2039.25,2053.95,2035.59,668945,5438631,1287677503
2015/10/22,2023.00,2040.43,2042.57,2019.53,695814,5951986,1275462393
2015/10/23,2040.40,2043.67,2054.82,2036.92,648999,5384801,1286286064
2015/10/26,2048.08,2049.41,2049.60,2039.97,459950,4343328,1291107718
2015/10/27,2044.65,2043.52,2045.81,2036.22,449155,4095909,1288864110
2015/10/28,2042.51,2045.67,2045.67,2032.39,402201,5094460,1288005914
2015/10/29,2034.16,2050.97,2064.72,2032.56,481349,6261445,1284194609
2015/10/30,2029.47,2034.78,2038.56,2027.80,380671,6187956,1284928132
2015/11/02,2035.24,2033.15,2036.05,2028.20,366382,4771553,1288909458
2015/11/03,2048.40,2042.60,2053.24,2040.75,591737,5797182,1296486161
2015/11/04,2052.77,2053.51,2056.12,2042.38,545086,4953164,1299093722
2015/11/05,2049.41,2049.30,2050.44,2039.93,349079,4024588,1296940923
2015/11/06,2041.07,2048.17,2055.14,2038.46,465030,4590162,1293197659
2015/11/09,2025.70,2038.59,2038.59,2022.52,435389,6058318,1283538895
2015/11/10,1996.59,2015.45,2015.45,1988.54,417458,5734870,1265046203
2015/11/11,1997.27,1993.81,2001.73,1983.14,286567,3874412,1266240860
2015/11/12,1993.36,1997.32,1998.66,1991.28,389445,3492604,1263875640
2015/11/13,1973.29,1975.97,1981.27,1969.71,342313,4261918,1251364867
2015/11/16,1943.02,1945.68,1956.09,1942.85,433427,5358919,1232730118
2015/11/17,1963.58,1967.36,1974.08,1959.22,417559,4510066,1245962998
2015/11/18,1962.88,1967.25,1973.16,1961.43,541860,4611918,1245925943
2015/11/19,1988.91,1976.94,1988.92,1972.85,422517,5130497,1263302131
2015/11/20,1989.86,1988.96,1993.97,1985.93,413656,4032701,1263182530
2015/11/23,2003.70,1995.92,2008.34,1992.86,383231,4481649,1271487516
2015/11/24,2016.29,2004.29,2019.95,2003.06,417005,4362321,1279475820
2015/11/25,2009.42,2018.24,2018.93,2007.91,391647,4256142,1274840957
2015/11/26,2030.68,2014.88,2033.18,2014.88,454457,4428687,1288215418
2015/11/27,2028.99,2038.71,2038.72,2026.40,481951,4005776,1286995052
2015/11/30,1991.97,2022.38,2022.38,1987.12,452866,6538490,1263656186
2015/12/01,2023.93,2001.51,2026.33,2001.51,573342,4902802,1284539542
2015/12/02,2009.29,2026.08,2026.19,2009.29,631315,4415990,1275060982
2015/12/03,1994.07,2000.20,2000.20,1981.59,365870,3515393,1265264412
2015/12/04,1974.40,1972.16,1983.02,1970.48,379466,3297515,1253193062
2015/12/07,1963.67,1987.62,1988.04,1963.66,382133,3396773,1245865766
2015/12/08,1949.04,1964.22,1971.07,1948.43,406176,3632715,1234740686
2015/12/09,1948.24,1951.39,1956.70,1944.78,378095,3690506,1234234604
2015/12/10,1952.07,1947.21,1956.84,1940.40,377849,4699413,1236360404
2015/12/11,1948.62,1952.82,1961.00,1943.67,380713,4126570,1234143722
2015/12/14,1927.82,1926.36,1930.40,1919.22,439741,4272255,1221052368
2015/12/15,1932.97,1935.82,1938.04,1925.75,434738,3643732,1224352614
2015/12/16,1969.40,1950.15,1975.63,1950.05,475098,4306031,1247470364
2015/12/17,1977.96,1984.06,1987.83,1967.64,379574,3923864,1253042882
2015/12/18,1975.32,1960.32,1981.42,1958.12,677729,4218016,1251129346
2015/12/21,1981.19,1974.26,1986.66,1968.14,539596,3594695,1254807195
2015/12/22,1992.56,1984.37,1992.72,1971.32,577236,4181140,1261894716
2015/12/23,1999.22,1994.20,2007.42,1989.30,502367,4345763,1266100583
2015/12/24,1990.65,2009.34,2009.99,1990.65,504620,3617395,1260855414
2015/12/28,1964.06,1990.59,1991.19,1964.06,396643,3840600,1245487966
2015/12/29,1966.31,1956.49,1968.57,1946.21,401428,3798204,1245674313
2015/12/30,1961.31,1973.03,1974.67,1958.78,304463,3706627,1242832089
2016/01/04,1918.76,1954.47,1954.52,1918.76,359018,3966274,1215384387
